user_id,total_buy,total_sell,net_amount,num_trades,num_markets
0x05bf7b759c1ee1d68757dbfb70ef5f5fb1c714d3,2577.419999999999,0.0,2577.419999999999,1998,1
0x05c5388c3058e9380f6e8fa24ced79eab123bdf3,184.999815,184.80964,0.19017500000001064,2,1
0x05c5aab002faa347cffcab3e557231bb574873e1,399.999897,0.0,399.999897,1,1
0x05d72bf3b0ef93ec9eb083247875099f2f93ec88,0.949962,0.93702,0.012942000000000009,2,1
0x05e0a97975b6ab0266f9743680413ef9bbc972ff,1.018,0.0,1.018,1,1
0x05e99590c6de72b16a0e089324a77f7e48346c04,0.02,0.0,0.02,1,1
0x05f019dcb4a0b665026143d94f09aa070ee3f131,0.08,0.0,0.08,4,2
0x05f66ca34ff0c1f1e7d8fc3d062e8df2387ccba4,0.02999899999999988,0.0,0.02999899999999988,3,3
0x0612d9243f134ad2c6abbfa0a97b7b3d05795936,51.549399,51.4968,0.05259900000000073,2,1
0x061f781a6bca3d14897064dd44e9db924d4dd4e6,1.032,0.0,1.032,1,1
0x062220c4417780078bb586274b62657ea200f50e,17.73227,17.69454,0.03772999999999982,3,1
0x0625fe924338e93c53c0e67c66e6dce5a7cf6c3d,3.959797,0.0,3.959797,3,3
0x0626b2416e1d596155bb086f9c145eebbe752ed9,50.739998,50.68644,0.05355800000000244,2,1
0x064500278def8d7140b39038641bff558ae22a33,37102.75810200001,0.0,37102.75810200001,1998,1
0x0652699e792fc34e3d4986418c0ebe062c9b9012,0.169998,0.16473000000000002,0.005267999999999995,2,1
0x06730ab1e96c6a28f2d31d0159918aef31b32e81,630.5773199999999,0.0,630.5773199999999,7,2
0x067a36bd09f75aab5e9fc731fe7aa6c9a1ec404c,1.23639,0.0,1.23639,4,3
0x06939399b2ce75f7c16b44bec19c19802e457be4,0.0,671.328,-671.328,1998,1
0x06a2426a1c2aa9171b1bbcf51e465b1419bfddab,139780.034046,138331.80972000002,1448.2243259999668,3996,1
0x06a4945b7effb186ab29e9ab8f927073639cda51,59298.450240000006,0.0,59298.450240000006,7994,1
0x06ac57c4ccf056d700d5861e9fcd18fb65e8589f,2.309999,2.232,0.07799899999999971,2,1
0x06c51d52d4a0315506aa1e5ae910536f60aca6f1,51.559388999999996,51.50678,0.0526089999999968,2,1
0x06d050eee05eb3d5d9815c75253de13811438c1e,1.279935,0.0,1.279935,1,1
0x06d1866e23b1a453d98aa5d686589735d9aceb6c,0.0,0.051000000000000004,-0.051000000000000004,1,1
0x06e59a32097c6556d13a75c63a4a3a88b0fcf79a,7.0,3.5,3.5,2,1
0x06f3ac6f934f9832ad7dbc8745ad21ef8d3586a0,1997.9960039999996,1997.200800000001,0.7952039999986482,3996,1
0x06f71ebdd71a3d8798bc2491856a0eaaa3c15e40,1944153.9000000008,0.0,1944153.9000000008,9990,1
0x06fc74353ef609412f94043b8c9f739d34bf4fb6,162.999996,157.7024,5.297595999999999,3,1
0x0702e547ad1794ba78e0196ba152ccf4da8039da,13985.986014000006,13916.070000000005,69.91601400000036,3996,1
0x070613fc50f5e0189433a4146cc8525a0a9046e6,2.999984,1.0,1.999984,3,2
0x0709226de1491a6068183d90a31521e6a9688612,378955.56999999995,0.0,378955.56999999995,3997,1
0x070d22d0870674b0e27fbf0dead20cbb1b3edc10,96511.46465600001,96205.72439999998,305.7402560000337,3998,1
0x071db80fbddb49e12dcceb3335ddfc703d5872c2,9.999839999999999,0.0,9.999839999999999,1,1
0x072afc0a066adc5b75c989de372adb952268cee6,7182.5835799999995,411.9841899999992,6770.59939,82,3
0x07325a9c4fdec0f3f1524349de1191066971c290,24.999999000000003,24.453000000000003,0.5469989999999996,2,1
0x0740bb5dc69ab4ef061b38e97b8b9c49c05dd934,54.06998599999999,0.0,54.06998599999999,2,1
0x074c7ee0d306a4c9ba568ac21e11d2b7295ba72f,56.896,0.0,56.896,16,1
0x075c825ae052187b011375365d6587a292c74e47,238900.28457599995,238119.68195999993,780.6026160000183,7992,1
0x0765535c1c58b3a9ed01b1a90162ff6d213dc04a,0.1,0.0,0.1,1,1
0x076bda3a07cfe5ae56f78809cbf20035e23d7902,1.9999989999999999,0.0,1.9999989999999999,1,1
0x076ca0207aaa48365da2eb6a917edcbdee5e4e7b,4.0,308.91630000000004,-304.91630000000004,7,7
0x076fa0937a63b6bf6f4e69e91bcc2b44b4738bed,0.04,0.0,0.04,2,2
0x07759924dd8636b7344ad9906c5ddf7bb2f365a8,17.999982,17.917299999999997,0.08268200000000192,2,1
0x07828809ac4cd95574b7f2d3ff9749ba861450eb,0.6693300000000001,0.66866,0.0006700000000000594,2,1
0x0785aa9cfdfb6a0421513e02b50ba608afe891da,143693.10268,94.525,143598.57768000002,2002,1
0x078bb200a7ed1e3c6fa122961ef79a7db0d45385,20.886,0.0,20.886,5,2
0x079e1badc86b736da559e217956584f5c5b7e18a,92.0156,91.9234,0.09220000000000539,2,1
0x07a135f0e17a0504dcc825cfab86d024ab26073f,1997.9960039999996,1993.1248799999998,4.8711239999997815,3996,1
0x07ad537540a7dfcc90265364139ad73198769d03,1150460.5478400001,0.0,1150460.5478400001,5994,1
0x07b26121ab137a731ca1bbdb136ad5ef02aae23d,189643.17317999995,0.0,189643.17317999995,2001,1
0x07b5f1d4cefef4e0dbabd9abe28984a00d1d5dd9,2.999997,0.0,2.999997,1,1
0x07cb6cf3dae2a9b28962c2c3b4d1c0ac4cb8b7b9,51.439509,51.38702,0.05248900000000134,2,1
0x07cd28fc2a0d524c5cfd040d42e83ab9a6f7206f,46.44,0.0,46.44,6,2
0x07cd3b93cb93798822815a386656f26a41da0f15,2917.0480319999997,2909.727360000001,7.320671999998467,3996,1
0x07eace8fe8abec91052efcd37e871a1f45fee2e4,5.439951000000001,5.41863,0.021321000000000367,2,1
0x07f31e735a5912f7dead8bb1044f25bd9f6dbc1a,5.91,5.898,0.012000000000000455,2,1
0x07f5680c0d6a2fabb58f024103eb8da422d3efdc,271.026,0.0,271.026,3,1
0x07ffab556a0ba2b91d1cb6cde4244e99e9b27ff4,4214.30148,0.0,4214.30148,1998,1
0x080e05867e56df239d508071c010a7b14bcf15f6,9.529999,0.0,9.529999,1,1
0x081b21e31dcc26038bac514ae2231767ffb243f7,5986.018,0.0,5986.018,2,1
0x082bc6af096e06763fc3c1803cb1dd9b9ead9b53,5709.579000000001,0.0,5709.579000000001,2,1
0x08325309c56e74516a35dd87c86fb9d25db806a6,0.04,0.0,0.04,2,2
0x08403c979fba2d334a6dd719bbdcc0060ea3773b,20.12,19.0545,1.0655000000000001,2,1
0x084a73f1e5326a9c26a8d35d1bbc63441fea3d77,4.999998,0.0,4.999998,1,1
0x08569d69a3be49c7d1ad85c12f27ff4bfa7b4e23,13.324,0.0,13.324,2,1
0x0856a17c9f122e35e4a7d95b974d13e28c1c6b93,7119.111999999998,0.0,7119.111999999998,2002,1
0x0863c6647b5b9723105b2ab150273edc25703fa8,378765.3799999999,0.0,378765.3799999999,3999,1
0x08676f4306e004059f9dd5f745bdb5496ad68009,378670.3799999999,0.0,378670.3799999999,3998,1
0x08683d7adc3155e8ca8d1c1e7c35e206b2ab33f3,0.0,8.883,-8.883,1,1
0x087e1d4c87edf21ce24f529f4d6c2eff9c85e85c,0.02,0.0,0.02,1,1
0x088be43330bbe6e62b3e5a2b5ef13b83dca78dc7,189620.23433999997,0.0,189620.23433999997,2001,1
0x088fd8d0bf02563f7c4d606fdb1c5c6525ca9c20,0.9999940000000002,0.0,0.9999940000000002,1,1
